,alti,drct,dwpf,feel,gust,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,lat,lon,metar,mslp,p01i,peak_wind_drct,peak_wind_gust,peak_wind_time,relh,sknt,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,snowdepth,station,tmpf,valid,vsby,wxcodes
14892,30.15000057062155,36.00208276865576,41.92039544073382,53.8,,,,,33.3899,-84.331,KHMP 261015Z AUTO 00000KT 10SM SCT065 OVC090 12/04 A3014 RMK AO2 T01210041,1020.8499946514531,,,,,69.89186322201458,3.8003537853607043,SCT,OVC,,,5540.02339548353,7000.0,7500.0,,,HMP,53.8,26-02-2021 10:15,8.799783163811181,
14898,30.163996918643633,40.00199717542333,42.22074209332515,55.0,17.0,,,,33.3899,-84.331,KHMP 261115Z AUTO 01006KT 10SM OVC045 13/03 A3018 RMK AO2 T01280032,1020.399996434302,,,,,69.30923836288677,5.599637655316053,OVC,,,,4820.087305097077,7999.964343020146,,,,HMP,55.0,26-02-2021 11:15,9.199874463259105,
14904,30.16199660480178,47.99383728726515,45.16047875148005,54.9,,,,,33.3899,-84.331,KHMP 261215Z AUTO 06005KT 10SM -RA OVC043 13/05 A3020 RMK AO2 T01270052,1020.3,,,,,77.61036134609624,4.799383728726515,OVC,,,,4460.0293870098,6500.0,8000.0,,,HMP,54.9,26-02-2021 12:15,8.799797429349919,#NAME?
14910,30.177497280815935,106.25144874560918,48.02548098354225,51.1,,,,,33.78,-84.52,KFTY 261313Z 11004KT 9SM SCT008 OVC046 11/09 A3015 RMK AO2 T01060094,1021.5999964343019,,,,,85.81202128987394,5.624859583117879,SCT,OVC,,,2087.2305333166914,5099.942941711392,6500.0,,,FTY,51.1,26-02-2021 13:13,8.374828379366296,
14919,30.186663866611724,85.71517362243235,47.7559284559546,52.0,14.0,,,,33.78,-84.52,KFTY 261406Z 07004KT 3SM -RA BR BKN009 OVC048 11/10 A3017 RMK AO2 P0003 T01110100,1021.699989302906,,,,,85.57957642565063,5.999865280375313,BKN,OVC,,,1311.0168954258725,3928.579725502583,4900.0,,,FTY,52.0,26-02-2021 14:06,6.99970678669921,#NAME?
14930,30.206665319417038,68.32956895936853,47.41688381160695,54.3,16.0,,,,33.3899,-84.331,KHMP 261515Z AUTO 08008KT 10SM OVC035 12/08 A3023 RMK AO2 T01240077,1023.4999857372081,,,,,81.00486186728799,8.666627041677563,OVC,,,,2416.422576733791,5199.85735173496,9000.0,,,HMP,54.3,26-02-2021 15:15,9.166555716697179,
14937,30.228749788258373,174.2727448722782,47.812378192840896,44.28,,,,,33.8756,-84.302,KPDK 261607Z 34007KT 1 3/4SM RA BR OVC007 09/08 A3024 RMK AO2 CIG 006V011 P0006 T00890083,1023.199996434302,,,,,89.11591245040786,4.99993886471781,OVC,,,,1699.821691258414,2333.1209509658247,5733.022680804526,,,PDK,48.0,26-02-2021 16:07,5.3434984175099185,RA BR
14948,30.19777569974958,61.66936116592568,48.27755254065362,46.98,,,,,33.8756,-84.302,KPDK 261700Z VRB03KT 5SM -RA BR BKN009 BKN015 OVC041 09/08 A3022 RMK AO2 CIG 006V013 P0000 T00890083,1021.8999893029062,,,,,92.56762766665611,6.250066865181963,BKN,BKN,OVC,,1311.0264050464386,2416.6553744844227,3933.3254094658523,,,PDK,48.0,26-02-2021 17:00,7.444471740577551,#NAME?
14959,30.16666329854259,80.00071326676176,49.11642852048216,52.9,,,,,33.3899,-84.331,KHMP 261815Z AUTO 08012KT 10SM BKN008 OVC024 12/10 A3020 RMK AO2 T01160103,1021.049983954359,,,,,89.44994151351608,8.333123320891087,BKN,OVC,,,866.6793466631797,2300.0237761240164,,,,HMP,52.9,26-02-2021 18:15,9.833313520838782,
14966,30.145997232485488,100.0007132769369,49.31983195195367,54.5,,,,,33.3899,-84.331,KHMP 261915Z AUTO 10009KT 10SM BKN010 OVC021 12/10 A3016 RMK AO2 T01250102,1020.249983954359,,,,,89.20841238819384,7.999757485841453,BKN,OVC,,,1119.9803135565414,1866.6349651679784,,,,HMP,54.5,26-02-2021 19:15,7.5997089830097435,
14972,30.13374801633293,96.24975482766614,48.93731790382112,54.0,,,,,33.3899,-84.331,KHMP 262015Z AUTO 11007KT 10SM OVC017 12/10 A3015 RMK AO2 T01220104,1020.1999857372081,,,,,90.46674393309917,5.9998751849936705,OVC,,,,974.9424959435123,2499.7860276024394,6000.0,,,HMP,54.0,26-02-2021 20:15,6.8121355847583045,
14981,30.127998259604272,89.99732510654992,49.97974721465356,57.4,,,,,33.3899,-84.331,KHMP 262115Z AUTO 09009KT 10SM BKN035 OVC046 14/11 A3014 RMK AO2 T01410108,1019.799992868604,,,,,84.41081370632962,6.399777457595686,BKN,OVC,,,2179.8128361317567,4233.333333333333,5500.0,,,HMP,57.4,26-02-2021 21:15,8.799811694888657,
14987,30.123998059886734,84.99955418442498,49.43981654517183,56.3,,,,,33.3899,-84.331,KHMP 262215Z AUTO 11006KT 10SM SCT026 SCT038 BKN045 13/10 A3014 RMK AO2 T01350103,1019.8499803886609,,,,,84.59878956903809,7.750022290778751,SCT,SCT,BKN,,3339.6767428921953,3850.008915516565,4500.0,,,HMP,56.3,26-02-2021 22:15,9.199874463259105,
14993,30.129998002824582,62.00088446340176,48.759788299405116,54.7,,,,,33.3899,-84.331,KHMP 262315Z AUTO 05007KT 020V080 10SM SCT080 13/10 A3014 RMK AO2 T01260102,1019.9499803886611,,,,,89.57214639295854,6.599922966090815,SCT,,,,2279.8128361317567,2200.0,2900.0,,,HMP,54.7,26-02-2021 23:15,9.199874463259105,
14999,30.136663774042457,73.99942938659059,48.31651886545731,51.4,,,,,33.3899,-84.331,KHMP 270015Z AUTO 08010KT 10SM OVC007 11/10 A3015 RMK AO2 T01080096,1020.349983954359,,,,,92.39980908680252,7.333075770904163,OVC,,,,733.342050830936,,,,,HMP,51.4,27-02-2021 00:15,9.16656760419391,
15006,30.146664566517277,78.3331153933025,47.66646259554689,50.7,,,,,33.3899,-84.331,KHMP 270115Z AUTO 08008KT 7SM OVC005 10/10 A3016 RMK AO2 T01040095,1020.4999857372081,,,,,94.34490483945746,6.833121337121527,OVC,,,,516.6724123583886,,,,,HMP,50.7,27-02-2021 01:15,6.499958393266842,
15013,30.157997688982725,84.99955418442498,47.87982282200887,50.4,,,,,33.3899,-84.331,KHMP 270215Z AUTO 09007KT 7SM OVC005 10/09 A3017 RMK AO2 T01020094,1020.7999821715101,,,,,93.8798134067533,6.599751779625958,OVC,,,,500.0028531077476,,,,,HMP,50.4,27-02-2021 02:15,6.59995149716829,
15019,30.177998259604273,79.99821673769995,47.799833093196774,50.0,,,,,33.6301,-84.4418,KATL 270312Z 10007KT 2SM BR OVC004 10/09 A3015 RMK AO2 SFC VIS 4 T01000089,1021.7999821715101,,,,,93.59584986947033,6.999871610151358,OVC,,,,479.99828813535146,,,,,ATL,50.0,27-02-2021 03:12,6.199874463259105,BR
15027,30.185996661863932,90.0,47.89989871467497,50.2,,,,,33.3899,-84.331,KHMP 270415Z AUTO 09007KT 7SM -RA OVC005 10/09 A3021 RMK AO2 T01010092,1021.549983954359,,,,,94.48600379463332,6.599851638397124,OVC,,,,479.99828813535146,,,,,HMP,50.2,27-02-2021 04:15,6.199874463259105,#NAME?
15033,30.16999614830454,93.998202542119,47.07986847173283,45.79,,,,,33.3899,-84.331,KHMP 270515Z AUTO 09008KT 7SM OVC005 10/09 A3020 RMK AO2 T00980089,1020.949987520057,,,,,93.22787543331573,6.599922966090815,OVC,,,,500.0028531077476,,,,,HMP,49.6,27-02-2021 05:15,7.999857344612619,
15039,30.169998002824578,73.99620536669568,46.91988901410861,46.11,,,,,33.3899,-84.331,KHMP 270615Z AUTO 10007KT 10SM OVC005 10/09 A3018 RMK AO2 T00970087,1021.349983954359,,,,,93.29386695958573,4.9995720338378575,OVC,,,,520.0074180801438,,,,,HMP,49.5,27-02-2021 06:15,7.399934378521805,
15045,30.171996462146396,87.49933127663748,46.779855632747974,46.13,,,,,33.3899,-84.331,KHMP 270715Z AUTO 09006KT 7SM BR OVC005 09/09 A3019 RMK AO2 T00950087,1021.049983954359,,,,,94.2097693262386,5.399834519750638,OVC,,,,540.0105564986661,,,,,HMP,49.1,27-02-2021 07:15,6.80001141243099,BR
15051,30.165997232485488,82.49888546106247,46.47983138133212,45.14,,,,,33.3899,-84.331,KHMP 270815Z AUTO 09007KT 5SM BR OVC005 09/09 A3018 RMK AO2 T00930086,1021.0999821715101,,,,,95.08987959885305,5.199717542332986,OVC,,,,500.0028531077476,,,,,HMP,48.7,27-02-2021 08:15,5.399962909599281,BR
15057,30.17399820254212,83.99905847444329,46.33978516098661,45.52,,,,,33.3899,-84.331,KHMP 270915Z AUTO 09006KT 5SM BR OVC005 09/09 A3018 RMK AO2 T00920086,1021.4999857372081,,,,,95.44383200901582,4.399962909599281,OVC,,,,460.0065621478195,,,,,HMP,48.6,27-02-2021 09:15,4.799968615814776,BR
15063,30.18599723248548,77.49754801433743,46.29971896888686,45.88,,,,,33.6301,-84.4418,KATL 271008Z 09006KT 4SM BR OVC004 09/08 A3016 RMK AO2 T00940078,1021.849983954359,,,,,95.77154381660222,5.000014265538738,OVC,,,,360.0122683633147,,,,,ATL,48.9,27-02-2021 10:08,3.2502246822351246,BR
15070,30.19999743220303,79.99375858194982,46.319716401089885,45.04,,,,,33.3899,-84.331,KHMP 271115Z AUTO 10006KT 3/4SM BR OVC003 09/09 A3021 RMK AO2 T00900088,1022.449987520057,,,,,97.18963066520207,4.799911553659824,OVC,,,,360.0122683633147,,,,,HMP,48.2,27-02-2021 11:15,2.200302429421247,BR
15077,30.21142618424136,76.6630211243328,45.55684664214462,45.4,,,,,33.3899,-84.331,KHMP 271215Z AUTO 09005KT 1/4SM FG OVC003 09/09 A3023 RMK AO2 T00890088,1022.8999857372081,,,,,98.68701670012125,3.7141823665467735,OVC,,,,300.0020378427397,,,,,HMP,48.0,27-02-2021 12:15,1.250150290902051,FG
15087,30.21999722636067,72.49906388745252,45.81087425111738,41.26,,,,,33.8756,-84.302,KPDK 271304Z AUTO VRB03KT 1/2SM FG OVC002 06/06 A3020 RMK AO2 T00610061,1023.3999857372081,,,,,98.1786887818176,3.5553618410625414,OVC,,,,277.7776016736932,,,,,PDK,43.0,27-02-2021 13:04,1.2501386819665896,FG
15097,30.233747303104327,62.85185902203927,47.14978335681044,46.47,,,,,33.3899,-84.331,KHMP 271415Z AUTO 10005KT 1/4SM FG OVC003 09/09 A3025 RMK AO2 T00940093,1023.5999893029059,,,,,97.16711204821426,2.499777116060125,OVC,,,,325.0057949824367,,,,,HMP,48.9,27-02-2021 14:15,2.1877663463081505,FG
15106,30.243329727416455,118.3353740445311,48.96647567194874,44.82,,,,,33.8756,-84.302,KPDK 271511Z AUTO 09004KT 3SM BR OVC003 08/08 A3022 RMK AO2 T00830078,1023.549987520057,,,,,96.06112801797411,4.666623078660501,OVC,,,,383.3489853900928,,,,,PDK,46.9,27-02-2021 15:11,3.208740980254633,BR
15116,30.24399691864363,89.99586299376595,51.439893579081016,51.1,,,,,33.6301,-84.4418,KATL 271606Z 13006KT 1/2SM R09R/2000V5000FT BR VV003 11/10 A3022 RMK AO2 SFC VIS 1 T01060100,1023.449987520057,,,,,93.04533559679882,3.799740367194967,VV ,,,,420.0259632805033,,,,,ATL,51.1,27-02-2021 16:06,4.3503687641763795,BR
15123,30.22856843006195,118.00510706286823,52.142666897619826,53.1,,,,,33.8756,-84.302,KPDK 271700Z VRB03KT 5SM BR OVC006 12/10 A3022 RMK AO2 T01170100,1022.849983954359,,,,,87.18222234675576,4.285621128138246,OVC,,,,657.1782279100098,,,,,PDK,53.1,27-02-2021 17:00,6.143055102706228,BR
15132,30.209996718926092,100.00499322348242,54.77989985591805,59.4,,,,,33.3899,-84.331,KHMP 271815Z AUTO 00000KT 7SM BKN009 OVC013 15/13 A3024 RMK AO2 T01520127,1022.049991085755,,,,,80.02801109858912,2.8001683333571092,BKN,OVC,,,1050.011590378203,1350.0,,,,HMP,59.4,27-02-2021 18:15,8.799982881353515,
15138,30.18999786022515,44.996790070618445,56.233239024738175,62.1,,,,,33.6301,-84.4418,KATL 271906Z 18006KT 10SM OVC010 17/13 A3018 RMK AO2 T01670128,1021.7999857372081,,,,,75.80051984641172,2.3334006966155894,OVC,,,,1300.0023771602444,,,,,ATL,62.1,27-02-2021 19:06,9.333246157321001,
15146,30.176664368417295,121.67578041416039,57.299832386296096,69.1,,,,,33.3899,-84.331,KHMP 272015Z AUTO 04003KT 10SM CLR 21/14 A3019 RMK AO2 T02060145,1021.349987520057,,,,,70.4907468914196,4.000130762464041,CLR,,,,1599.9952457925265,,,,,HMP,69.1,27-02-2021 20:15,10.0,
15154,30.171427290511907,134.28951336811215,57.67130542875774,66.0,,,,,33.78,-84.52,KFTY 272108Z 00000KT 10SM SCT017 19/14 A3016 RMK AO2 T01890139,1021.2999893029062,,,,,69.39246698728398,2.8570569775024452,SCT,,,,2474.848890077561,,,,,FTY,66.0,27-02-2021 21:08,10.0,
15162,30.17199774604488,119.98459321816289,56.9599423672235,73.2,,,,,33.3899,-84.331,KHMP 272215Z AUTO 20005KT 10SM CLR 23/14 A3018 RMK AO2 T02290141,1021.199989302906,,,,,64.4351899456483,3.5995377965448867,CLR,,,,4300.0,,,,,HMP,73.2,27-02-2021 22:15,10.0,
15168,30.191997746044873,123.98407965876831,57.61980627398393,69.3,,,,,33.3899,-84.331,KHMP 272315Z AUTO 21009KT 10SM SCT043 21/15 A3020 RMK AO2 T02070149,1021.699989302906,,,,,78.13285382102455,3.799512118575158,SCT,,,,4300.0,,,,,HMP,69.3,27-02-2021 23:15,10.0,
15174,30.201996462146393,16.003651977916945,57.75978829940512,64.2,,,,,33.3899,-84.331,KHMP 280015Z AUTO 00000KT 10SM CLR 18/15 A3022 RMK AO2 T01790150,1021.9999857372081,,,,,89.46803349548496,0.6001369491718854,CLR,,,,8250.008914244963,,,,,HMP,64.2,28-02-2021 00:15,9.799968615814777,
15180,30.199996718926087,15.997945762421718,56.2798427937631,59.0,,,,,33.3899,-84.331,KHMP 280115Z AUTO 00000KT 10SM CLR 15/14 A3021 RMK AO2 T01500143,1021.9999857372081,,,,,94.22560692734561,0.5999229660908144,CLR,,,,,,,,,HMP,59.0,28-02-2021 01:15,9.599937231629552,
15186,30.195997232485485,0.0,56.19984593218163,58.6,,,,,33.3899,-84.331,KHMP 280215Z AUTO 00000KT 10SM CLR 15/14 A3021 RMK AO2 T01480139,1021.949987520057,,,,,94.14595357993694,0.0,CLR,,,,,,,,,HMP,58.6,28-02-2021 02:15,8.999800282457667,
15192,30.20599851638397,29.99614830454072,56.379829954778245,58.3,,,,,33.3899,-84.331,KHMP 280315Z AUTO 08005KT 10SM CLR 15/14 A3021 RMK AO2 T01460139,1022.249987520057,,,,,93.27177848471447,1.7997688982724434,CLR,,,,,,,,,HMP,58.3,28-02-2021 03:15,9.599937231629552,
15198,30.209997289547633,30.00445815575013,55.57986847173283,57.0,,,,,33.3899,-84.331,KHMP 280415Z AUTO 00000KT 7SM CLR 14/14 A3022 RMK AO2 T01390137,1022.349983954359,,,,,95.80944635444159,2.000199717542333,CLR,,,,3924.962108378952,5299.957211624175,5500.0,,,HMP,57.0,28-02-2021 04:15,8.2000599152627,
15204,30.203996918643632,63.998059886731625,55.19991725987532,57.0,,,,,33.3899,-84.331,KHMP 280515Z AUTO 06004KT 10SM CLR 14/13 A3022 RMK AO2 T01390135,1021.6999928686039,,,,,95.2017362587198,3.199817401104153,CLR,,,,8000.0,,,,,HMP,57.0,28-02-2021 05:15,9.199860197720367,
15210,30.19799640508424,57.992553388778724,54.03993066948173,55.9,,,,,33.3899,-84.331,KHMP 280615Z AUTO 10005KT 10SM CLR 13/13 A3022 RMK AO2 T01330127,1021.3999928686042,,,,,95.51589280874192,2.7996405084238005,CLR,,,,7500.0,,,,,HMP,55.9,28-02-2021 06:15,8.799768898272443,
15216,30.187996405084235,47.99383728726515,53.7599152626999,55.2,,,,,33.3899,-84.331,KHMP 280715Z AUTO 09006KT 10SM CLR 13/12 A3021 RMK AO2 T01290125,1020.999992868604,,,,,97.1919445355854,2.3996918643632577,CLR,,,,7000.0,,,,,HMP,55.2,28-02-2021 07:15,6.7997546327337055,
15222,30.171663060792653,38.32695371008773,52.79981217755164,54.1,,,,,33.3899,-84.331,KHMP 280815Z AUTO 09004KT 5SM BR CLR 12/12 A3020 RMK AO2 T01230119,1020.5999964343019,,,,,97.28657544994175,1.6663892917429448,CLR,,,,1375.0133732748475,,,,,HMP,54.1,28-02-2021 08:15,4.666484391716792,BR
15229,30.158746790528497,34.99696883246559,52.412291384352045,52.0,,,,,33.78,-84.52,KFTY 280906Z 10003KT 2SM BR FEW014 11/11 A3015 RMK AO2 VIS 1V4 T01110106,1020.3999928686042,,,,,97.41993777191355,1.1248930176164325,FEW,,,,1762.5597318308253,6500.0,,,,FTY,52.0,28-02-2021 09:06,4.687277120034234,BR
15238,30.1529973183465,28.993381450945712,51.99978960431347,52.0,,,,,33.78,-84.52,KFTY 281002Z 00000KT 5SM BR SCT015 11/11 A3014 RMK AO2 T01110106,1020.3999928686042,,,,,98.05107002253729,1.1997261290046501,SCT,,,,1162.5383353541117,5500.0,,,,FTY,52.0,28-02-2021 10:02,4.3997945967534875,BR
15250,30.161246991066808,44.991173795980956,53.37484977622453,52.0,,,,,33.8756,-84.302,KPDK 281109Z AUTO 00000KT 2SM BR BKN006 11/11 A3014 RMK AO2 T01110111,1020.6999928686039,,,,,98.38767184351764,1.3747303104327515,BKN,,,,550.0062407503165,1100.0,,,,PDK,52.0,28-02-2021 11:09,4.749950965533228,BR
15260,30.17727012202239,35.44990080008299,54.31810106720957,54.0,,,,,33.78,-84.52,KFTY 281204Z 00000KT 5SM BR OVC004 12/12 A3016 RMK AO2 T01220117,1021.449994651453,,,,,98.78995630016728,0.9089565206115383,OVC,,,,309.0926773603745,,,,,FTY,54.0,28-02-2021 12:04,1.4773898751248105,BR
15273,30.190906031783086,61.821789111279685,56.23632750448996,55.0,,,,,33.8756,-84.302,KPDK 281300Z 15004KT 3/4SM BR OVC002 13/13 A3017 RMK AO2 T01280128,1021.6999928686039,,,,,98.86628665720048,1.2728015405263464,OVC,,,,318.18612099874866,,,,,PDK,55.0,28-02-2021 13:00,1.5000907717544234,BR
15286,30.189995988089084,174.27753380271645,59.66232993955388,59.0,,,,,33.8756,-84.302,KPDK 281400Z 17003KT 4SM BR OVC003 15/14 A3018 RMK AO2 T01500144,1021.2499946514531,,,,,92.23088012410179,4.142587856495115,OVC,,,,1074.9647843374999,2100.0196127375816,,,,PDK,59.0,28-02-2021 14:00,7.49991084642405,BR
15295,30.188329430225508,206.66456651727867,61.09994175057357,64.9,17.0,,,,33.6301,-84.4418,KATL 281507Z 20006KT 7SM BKN008 BKN012 OVC020 18/16 A3018 RMK AO2 T01830156,1020.9500017828489,,,,,81.00014716895899,10.332948966369871,BKN,BKN,OVC,,1483.2883584360623,3124.7784612641526,,,,ATL,64.9,28-02-2021 15:07,10.0,
15305,30.167496121819447,207.14100852837186,61.012457429167476,68.0,18.400102700158328,,,,33.78,-84.52,KFTY 281600Z 10SM BKN017 BKN023 OVC029 20/16 A3016 RMK AO2 T02000161,1019.8499982171509,,,,,73.17026790649572,10.99986754022192,BKN,BKN,OVC,,1987.4703564359966,2716.6212955147944,2900.0,,,FTY,68.0,28-02-2021 16:00,10.0,
15314,30.151995178247905,209.99800282457667,60.37980712991626,73.9,20.499910857550365,,,,33.6301,-84.4418,KATL 281714Z 20010G16KT 10SM SCT032 SCT150 BKN250 23/15 A3015 RMK AO2 T02330150,1019.0499982171511,,,,,61.0796416496669,13.79956918073011,SCT,SCT,BKN,,3200.0413700623403,3900.0,4800.0,,,ATL,73.9,28-02-2021 17:14,10.0,
15321,30.113994921468205,215.99980028245767,60.31968787001241,76.3,22.600051355939456,,,,33.3899,-84.331,KHMP 281815Z AUTO 22012G24KT 10SM SCT030 BKN041 BKN048 25/17 A3015 RMK AO2 T02460168,1017.7,,,,,58.34336167420362,13.600222542404314,SCT,BKN,BKN,,3720.1015706358153,4700.102711878914,5900.098079426502,,,HMP,76.3,28-02-2021 18:15,10.0,
15327,30.08199460762636,223.99934378521806,59.55964421746387,75.4,21.40004850283171,,,,33.3899,-84.331,KHMP 281915Z AUTO 22014G21KT 180V240 10SM SCT034 BKN041 BKN047 24/16 A3012 RMK AO2 T02410164,1016.550005348547,,,,,56.20315439592576,12.399920112983066,SCT,BKN,BKN,,4080.0938672448965,5300.175466126479,6425.185013463631,,,HMP,75.4,28-02-2021 19:15,10.0,
15333,30.06799440790882,210.0007132769369,59.31967503102754,76.1,21.000028531077476,,,,33.3899,-84.331,KHMP 282015Z AUTO 19011G17KT 10SM BKN036 BKN043 OVC080 24/17 A3010 RMK AO2 T02450165,1016.050001782849,,,,,55.13738484143854,12.19998858756901,BKN,BKN,OVC,,4240.090443515599,5625.2028316185515,8375.055722972129,,,HMP,76.1,28-02-2021 20:15,10.0,
15339,30.043994921468208,203.99962909599282,58.57969728526798,77.5,18.74993312766375,,,,33.3899,-84.331,KHMP 282115Z AUTO 20014G20KT 10SM SCT041 25/16 A3007 RMK AO2 T02530156,1015.4500017828489,,,,,53.1693319448209,10.199746073410463,SCT,,,,4740.104709054337,5000.0,7500.0,,,HMP,77.5,28-02-2021 21:15,10.0,
15345,30.031995178247907,199.9994293784505,59.139776601663364,75.6,18.0,,,,33.3899,-84.331,KHMP 282215Z AUTO 20012KT 10SM SCT042 SCT075 24/16 A3006 RMK AO2 T02420157,1015.199996434302,,,,,57.46546641178904,8.999985734461262,SCT,SCT,,,4760.095008487996,6700.166906803235,6500.0,,,HMP,75.6,28-02-2021 22:15,10.0,
15351,30.027995691807305,193.99877316366852,58.639840796587684,73.2,,,,,33.3899,-84.331,KHMP 282315Z AUTO 21007KT 10SM CLR 23/15 A3005 RMK AO2 T02290153,1015.1499946514531,,,,,62.161469207834635,6.999971468922523,CLR,,,,,,,,,HMP,73.2,28-02-2021 23:15,10.0,
15357,30.027995691807305,189.99814547996405,58.96000513559395,70.0,,,,,33.3899,-84.331,KHMP 010015Z AUTO 21006KT 10SM SCT080 21/15 A3005 RMK AO2 T02110151,1015.1,,,,,68.14952224710767,5.800168333357109,SCT,,,,6999.762238759838,7000.0,,,,HMP,70.0,01-03-2021 00:15,10.0,
15363,30.027995691807305,198.0016833335711,58.72003594915762,67.1,,,,,33.3899,-84.331,KHMP 010115Z AUTO 19004KT 10SM CLR 19/15 A3005 RMK AO2 T01950148,1015.1499982171512,,,,,75.21718141485613,4.8000684745859425,CLR,,,,,,,,,HMP,67.1,01-03-2021 01:15,10.0,
15369,30.01999614830454,203.99905847444327,58.820023110172755,66.7,,,,,33.3899,-84.331,KHMP 010215Z AUTO 19005KT 10SM CLR 19/15 A3004 RMK AO2 T01930149,1014.8,,,,,75.41548624088789,5.000042796616214,CLR,,,,8000.0,,,,,HMP,66.7,01-03-2021 02:15,10.0,
15375,30.009994864406053,215.9995149716829,58.74003338136064,64.2,,,,,33.3899,-84.331,KHMP 010315Z AUTO 23003KT 10SM CLR 18/15 A3004 RMK AO2 T01790147,1014.0000035656981,,,,,80.81718712107163,4.200202570650081,CLR,,,,,,,,,HMP,64.2,01-03-2021 03:15,10.0,
15381,29.995995377965446,209.9994293784505,58.7800282457667,62.6,,,,,33.3899,-84.331,KHMP 010415Z AUTO 20006KT 10SM CLR 17/15 A3002 RMK AO2 T01700146,1013.6,,,,,80.18936447024923,6.199960056491533,CLR,,,,,,,,,HMP,62.6,01-03-2021 04:15,10.0,
15387,29.98199589152484,217.9985449150487,59.93995777400533,64.8,,,,,33.3899,-84.331,KHMP 010515Z AUTO 22010KT 10SM CLR 18/15 A3001 RMK AO2 T01820154,1013.200007131396,,,,,81.48558039344356,8.399877316366853,CLR,,,,,,,,,HMP,64.8,01-03-2021 05:15,10.0,
15393,29.981994607626362,225.99922966090816,60.840020542375775,64.4,,,,,33.3899,-84.331,KHMP 010615Z AUTO 23008KT 10SM CLR 18/16 A3001 RMK AO2 T01800158,1012.850008914245,,,,,86.34150373043839,8.80015406781837,CLR,,,,1800.0213964767136,,,,,HMP,64.4,01-03-2021 06:15,10.0,
15399,29.966661475731385,218.33204550587843,61.91664269326328,66.0,21.666603275726818,,,,33.8756,-84.302,KPDK 010706Z AUTO 21013G23KT 10SM BKN018 19/16 A2994 RMK AO2 T01890161,1012.3000071313961,,210.0,26.0,,86.70445037505498,10.833596842643335,BKN,,,,1566.692026961163,2300.0,11000.0,,,PDK,66.0,01-03-2021 07:06,10.0,
15408,29.94999358050757,217.99897288121085,62.659928101684756,66.0,21.49987520057051,,,,33.3899,-84.331,KHMP 010815Z AUTO 23012KT 10SM OVC012 19/17 A2999 RMK AO2 T01890172,1011.450008914245,,,,,87.03745716771994,11.000099858771167,OVC,,,,1520.0487881424842,5850.1123194865395,,,,HMP,66.0,01-03-2021 08:15,10.0,
15414,29.9479945505642,225.99922966090816,62.659928101684756,66.2,19.25026301242845,,,,33.3899,-84.331,KHMP 010915Z AUTO 23009KT 10SM OVC015 19/17 A2997 RMK AO2 T01900172,1011.6000142627919,,220.0,30.0,,84.94133111741965,11.400019971754233,OVC,,,,1720.0273898343771,2600.0,,,,HMP,66.2,01-03-2021 09:15,10.0,
15420,29.973331774812184,296.6734554791264,58.210604811867995,67.3,29.500534902380316,,,,33.3899,-84.331,KHMP 011015Z AUTO 24013KT 10SM OVC017 20/17 A2999 RMK AO2 T01960172,1014.0000142627919,,338.0003423094477,35.39993153811045,,87.3434882080705,15.111040669477287,OVC,,,,1788.8935556471297,2979.9777498858966,5099.985737208059,,,HMP,67.3,01-03-2021 10:15,4.72168510476432,
15430,30.007497994044545,307.50138188042723,56.69973878002247,64.0,23.799594881816756,,,,33.6301,-84.4418,KATL 011103Z 34018G37KT 1SM R09R/6000VP6000FT RA BKN018TCU BKN046 OVC095 18/14 A2998 RMK AO2 PK WND 32037/1100 RAB02 PRESRR TCU SW-OHD-NE P0000 T01780144,1015.9000142627918,,,,01-03-2021 11:00,89.48279549952747,10.749674589447782,BKN,BKN,OVC,,1512.4815006329904,3857.237029791743,5220.0465003494655,,,ATL,64.0,01-03-2021 11:03,7.374944279015032,RA
15443,30.06399706129902,303.9980598867316,55.59992296609081,57.9,,,,,33.6301,-84.4418,KATL 011210Z 32014G19KT 4SM -RA BR SCT012 BKN050 OVC060 14/13 A3003 RMK AO2 RAB05 P0000 T01440128,1016.7000142627919,,,,,93.70191115422473,5.79986875704361,SCT,BKN,OVC,,1979.8855903793208,3899.9714698382695,5775.143096592429,,,ATL,57.9,01-03-2021 12:10,8.10024394071242,#NAME?
15451,30.095996091242384,279.9985734461262,55.23996918643632,57.0,,,,,33.3899,-84.331,KHMP 011315Z AUTO 31004KT 10SM -DZ SCT016 SCT040 OVC049 14/13 A3011 RMK AO2 T01390130,1017.550005348547,,,,,93.23375939742364,3.9999857344612617,SCT,SCT,OVC,,3919.9874463259107,6166.904405296817,6450.221112696148,,,HMP,57.0,01-03-2021 13:15,10.0,#NAME?
15457,30.105996091242382,204.0077604530735,55.49993580507568,57.2,,,,,33.3899,-84.331,KHMP 011415Z AUTO 26004KT 10SM -DZ OVC055 14/13 A3013 RMK AO2 T01400131,1017.8500053485469,,,,,92.54359976604515,3.6001654802493617,OVC,,,,4079.661621421133,7000.0,,,,HMP,57.2,01-03-2021 14:15,10.0,#NAME?
